Id	InstrumentId	InstrumentMapping	InstrumentMappingId	Isin	Isin_Status	Desc	Issuer	IssuerId	IssuerType	MarketId	ParValue	SecurityType	SecurityTypeStr	Status	StatusStr	TermCode	Ticker	Type	TypeStr	PriceMultiplier	ExternalId	ExternalSource	DeliveryMethod	Eligibility	ErrorMsg	ErrorFlag	DateStart	DateStop	DateSettl	DateSettl_Status	DateIssue	Currency	CurrencyStr	CurrencyDefaultFlag	Date	Country	Code	CodeType
T282	T282	"ALL.CM_INSTRUMENT.ACM.0_2_US912828DV97_0_,ALL.CM_INSTRUMENT.MPP.US912828DV97"	ACM=0_2_US912828DV97_0_|MPP=US912828DV97	US912828DV97	0	T 4.125 05/15/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828DV9				<ValidationErr><ValidationWarn>	0	0	0	20150515	128	20050516	2	USD	0	20170724	US	912828DV9	1
T283	T283	"ALL.CM_INSTRUMENT.ACM.0_2_US912828EE63_0_,ALL.CM_INSTRUMENT.MPP.US912828EE63"	ACM=0_2_US912828EE63_0_|MPP=US912828EE63	US912828EE63	0	T 4.25 08/15/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828EE6				<ValidationErr><ValidationWarn>	0	0	0	20150815	128	20050815	2	USD	0	20170724	US	912828EE6	1
T284	T284	"ALL.CM_INSTRUMENT.ACM.0_2_US912828EN62_0_,ALL.CM_INSTRUMENT.MPP.US912828EN62"	ACM=0_2_US912828EN62_0_|MPP=US912828EN62	US912828EN62	0	T 4.5 11/15/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828EN6				<ValidationErr><ValidationWarn>	0	0	0	20151115	128	20051115	2	USD	0	20170724	US	912828EN6	1
T285	T285	"ALL.CM_INSTRUMENT.ACM.0_2_US912828EW61_0_,ALL.CM_INSTRUMENT.MPP.US912828EW61"	ACM=0_2_US912828EW61_0_|MPP=US912828EW61	US912828EW61	0	T 4.500 02/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	US912828EW61				<ValidationErr><ValidationWarn>	0	0	0	20160215	128	20060215	2	USD	0	20170724	US	912828EW6	1
T286	T286	"ALL.CM_INSTRUMENT.ACM.0_2_US912828FF20_0_,ALL.CM_INSTRUMENT.MPP.US912828FF20"	ACM=0_2_US912828FF20_0_|MPP=US912828FF20	US912828FF20	0	T 5.125 05/15/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828FF2				<ValidationErr><ValidationWarn>	0	0	0	20160515	128	20060515	2	USD	0	20170724	US	912828FF2	1
T288	T288	"ALL.CM_INSTRUMENT.ACM.0_2_US912828FQ84_0_,ALL.CM_INSTRUMENT.MPP.US912828FQ84"	ACM=0_2_US912828FQ84_0_|MPP=US912828FQ84	US912828FQ84	0	T 4.875 08/15/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828FQ8				<ValidationErr><ValidationWarn>	0	0	0	20160815	128	20060815	2	USD	0	20170724	US	912828FQ8	1
T289	T289	"ALL.CM_INSTRUMENT.ACM.0_2_US912828FY19_0_,ALL.CM_INSTRUMENT.MPP.US912828FY19"	ACM=0_2_US912828FY19_0_|MPP=US912828FY19	US912828FY19	0	T 4.625 11/15/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828FY1				<ValidationErr><ValidationWarn>	0	0	0	20161115	128	20061115	2	USD	0	20170724	US	912828FY1	1
T290	T290	"ALL.CM_INSTRUMENT.ACM.0_2_US912828GH76_0_,ALL.CM_INSTRUMENT.MPP.US912828GH76"	ACM=0_2_US912828GH76_0_|MPP=US912828GH76	US912828GH76	0	T 4.625 02/15/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828GH7				<ValidationErr><ValidationWarn>	0	0	0	20170215	128	20070215	2	USD	0	20170724	US	912828GH7	1
T294	T294	"ALL.CM_INSTRUMENT.ACM.0_2_US912828HZ65_0_,ALL.CM_INSTRUMENT.MPP.US912828HZ65"	ACM=0_2_US912828HZ65_0_|MPP=US912828HZ65	US912828HZ65	0	T 3.875 05/15/18	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828HZ6				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080515	2	USD	0	20170724	US	912828HZ6	1
T295	T295	"ALL.CM_INSTRUMENT.ACM.0_2_US912828JH40_0_,ALL.CM_INSTRUMENT.MPP.US912828JH40"	ACM=0_2_US912828JH40_0_|MPP=US912828JH40	US912828JH40	0	T 4.0 08/15/18	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828JH4				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20080815	2	USD	0	20170724	US	912828JH4	1
T296	T296	"ALL.CM_INSTRUMENT.ACM.0_2_US912828JR22_0_,ALL.CM_INSTRUMENT.MPP.US912828JR22"	ACM=0_2_US912828JR22_0_|MPP=US912828JR22	US912828JR22	0	T 3.75 11/15/18	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828JR2				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20081117	2	USD	0	20170724	US	912828JR2	1
T297	T297	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KD17_0_,ALL.CM_INSTRUMENT.MPP.US912828KD17"	ACM=0_2_US912828KD17_0_|MPP=US912828KD17	US912828KD17	0	T 2.75 02/15/19	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KD1				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090217	2	USD	0	20170724	US	912828KD1	1
T293	T293	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KN98_0_,ALL.CM_INSTRUMENT.MPP.US912828KN98"	ACM=0_2_US912828KN98_0_|MPP=US912828KN98	US912828KN98	0	T 1.875 04/30/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KN9				<ValidationErr><ValidationWarn>	0	0	0	20140430	128	20090430	2	USD	0	20170724	US	912828KN9	1
T299	T299	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KQ20_0_,ALL.CM_INSTRUMENT.MPP.US912828KQ20"	ACM=0_2_US912828KQ20_0_|MPP=US912828KQ20	US912828KQ20	0	T 3.125 05/15/19	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KQ2				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090515	2	USD	0	20170724	US	912828KQ2	1
T301	T301	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KR03_0_,ALL.CM_INSTRUMENT.MPP.US912828KR03"	ACM=0_2_US912828KR03_0_|MPP=US912828KR03	US912828KR03	0	T 2.625 04/30/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KR0				<ValidationErr><ValidationWarn>	0	0	0	20160430	128	20090430	2	USD	0	20170724	US	912828KR0	1
T303	T303	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KS85_0_,ALL.CM_INSTRUMENT.MPP.US912828KS85"	ACM=0_2_US912828KS85_0_|MPP=US912828KS85	US912828KS85	0	T 2.625 02/29/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KS8				<ValidationErr><ValidationWarn>	0	0	0	20160229	128	20090302	2	USD	0	20170724	US	912828KS8	1
T304	T304	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KT68_0_,ALL.CM_INSTRUMENT.MPP.US912828KT68"	ACM=0_2_US912828KT68_0_|MPP=US912828KT68	US912828KT68	0	T 2.375 03/31/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KT6				<ValidationErr><ValidationWarn>	0	0	0	20160331	128	20090331	2	USD	0	20170724	US	912828KT6	1
T298	T298	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KV15_0_,ALL.CM_INSTRUMENT.MPP.US912828KV15"	ACM=0_2_US912828KV15_0_|MPP=US912828KV15	US912828KV15	0	T 2.25 05/31/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KV1				<ValidationErr><ValidationWarn>	0	0	0	20140531	128	20090601	2	USD	0	20170724	US	912828KV1	1
T310	T310	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KW97_0_,ALL.CM_INSTRUMENT.MPP.US912828KW97"	ACM=0_2_US912828KW97_0_|MPP=US912828KW97	US912828KW97	0	T 3.25 05/31/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KW9				<ValidationErr><ValidationWarn>	0	0	0	20160531	128	20090601	2	USD	0	20170724	US	912828KW9	1
T300	T300	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KY53_0_,ALL.CM_INSTRUMENT.MPP.US912828KY53"	ACM=0_2_US912828KY53_0_|MPP=US912828KY53	US912828KY53	0	T 2.625 06/30/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KY5				<ValidationErr><ValidationWarn>	0	0	0	20140630	128	20090630	2	USD	0	20170724	US	912828KY5	1
T311	T311	"ALL.CM_INSTRUMENT.ACM.0_2_US912828KZ29_0_,ALL.CM_INSTRUMENT.MPP.US912828KZ29"	ACM=0_2_US912828KZ29_0_|MPP=US912828KZ29	US912828KZ29	0	T 3.25 06/30/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828KZ2				<ValidationErr><ValidationWarn>	0	0	0	20160630	128	20090630	2	USD	0	20170724	US	912828KZ2	1
T302	T302	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LC25_0_,ALL.CM_INSTRUMENT.MPP.US912828LC25"	ACM=0_2_US912828LC25_0_|MPP=US912828LC25	US912828LC25	0	T 2.625 07/31/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LC2				<ValidationErr><ValidationWarn>	0	0	0	20140731	128	20090731	2	USD	0	20170724	US	912828LC2	1
T315	T315	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LD08_0_,ALL.CM_INSTRUMENT.MPP.US912828LD08"	ACM=0_2_US912828LD08_0_|MPP=US912828LD08	US912828LD08	0	T 3.25 07/31/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LD0				<ValidationErr><ValidationWarn>	0	0	0	20160731	128	20090731	2	USD	0	20170724	US	912828LD0	1
T316	T316	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LJ77_0_,ALL.CM_INSTRUMENT.MPP.US912828LJ77"	ACM=0_2_US912828LJ77_0_|MPP=US912828LJ77	US912828LJ77	0	T 3.625 08/15/19	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LJ7				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20090817	2	USD	0	20170724	US	912828LJ7	1
T305	T305	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LK41_0_,ALL.CM_INSTRUMENT.MPP.US912828LK41"	ACM=0_2_US912828LK41_0_|MPP=US912828LK41	US912828LK41	0	T 2.375 08/31/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LK4				<ValidationErr><ValidationWarn>	0	0	0	20140831	128	20090831	2	USD	0	20170724	US	912828LK4	1
T306	T306	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LL24_0_,ALL.CM_INSTRUMENT.MPP.US912828LL24"	ACM=0_2_US912828LL24_0_|MPP=US912828LL24	US912828LL24	0	T 3.0 08/31/16	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LL2				<ValidationErr><ValidationWarn>	0	0	0	20160831	128	20090831	2	USD	0	20170724	US	912828LL2	1
T307	T307	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LP38_0_,ALL.CM_INSTRUMENT.MPP.US912828LP38"	ACM=0_2_US912828LP38_0_|MPP=US912828LP38	US912828LP38	0	T 3.0 09/30/16	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LP3				<ValidationErr><ValidationWarn>	0	0	0	20160930	128	20090930	2	USD	0	20170724	US	912828LP3	1
T308	T308	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LQ11_0_,ALL.CM_INSTRUMENT.MPP.US912828LQ11"	ACM=0_2_US912828LQ11_0_|MPP=US912828LQ11	US912828LQ11	0	T 2.375 09/30/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LQ1				<ValidationErr><ValidationWarn>	0	0	0	20140930	128	20090930	2	USD	0	20170724	US	912828LQ1	1
T309	T309	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LS76_0_,ALL.CM_INSTRUMENT.MPP.US912828LS76"	ACM=0_2_US912828LS76_0_|MPP=US912828LS76	US912828LS76	0	T 2.375 10/31/14	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LS7				<ValidationErr><ValidationWarn>	0	0	0	20141031	128	20091102	2	USD	0	20170724	US	912828LS7	1
T317	T317	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LU23_0_,ALL.CM_INSTRUMENT.MPP.US912828LU23"	ACM=0_2_US912828LU23_0_|MPP=US912828LU23	US912828LU23	0	T 3.125 10/31/16	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LU2				<ValidationErr><ValidationWarn>	0	0	0	20161031	128	20091102	2	USD	0	20170724	US	912828LU2	1
T318	T318	"ALL.CM_INSTRUMENT.ACM.0_2_US912828LY45_0_,ALL.CM_INSTRUMENT.MPP.US912828LY45"	ACM=0_2_US912828LY45_0_|MPP=US912828LY45	US912828LY45	0	T 3.375 11/15/19	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828LY4				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20091116	2	USD	0	20170724	US	912828LY4	1
E9	E9	"ALL.CM_INSTRUMENT.MPP.GB0002634946_XLON,ALL.CM_INSTRUMENT.SDS.0_2_GB0002634946_0_"	MPP=GB0002634946_XLON|SDS=0_2_GB0002634946_0_	GB0002634946	16	BA LN	BAE SYSTEMS PLC		UNKN		0	13	Equity	40	Open		BA	0	Undefined	1	GB0002634946				<ValidationErr><ValidationWarn>	0	0	0	0	16	19700101	9	GBP	0	20170724	GB	GB0002634946	2
T313	T313	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MA59_0_,ALL.CM_INSTRUMENT.MPP.US912828MA59"	ACM=0_2_US912828MA59_0_|MPP=US912828MA59	US912828MA59	0	T 2.75 11/30/16	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MA5				<ValidationErr><ValidationWarn>	0	0	0	20161130	128	20091130	2	USD	0	20170724	US	912828MA5	1
T314	T314	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MD98_0_,ALL.CM_INSTRUMENT.MPP.US912828MD98"	ACM=0_2_US912828MD98_0_|MPP=US912828MD98	US912828MD98	0	T 3.25 12/31/16	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MD9				<ValidationErr><ValidationWarn>	0	0	0	20161231	128	20091231	2	USD	0	20170724	US	912828MD9	1
T319	T319	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MH03_0_,ALL.CM_INSTRUMENT.MPP.US912828MH03"	ACM=0_2_US912828MH03_0_|MPP=US912828MH03	US912828MH03	0	T 2.25 01/31/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MH0				<ValidationErr><ValidationWarn>	0	0	0	20150131	128	20100201	2	USD	0	20170724	US	912828MH0	1
T320	T320	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MK32_0_,ALL.CM_INSTRUMENT.MPP.US912828MK32"	ACM=0_2_US912828MK32_0_|MPP=US912828MK32	US912828MK32	0	T 3.125 01/31/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MK3				<ValidationErr><ValidationWarn>	0	0	0	20170131	128	20100201	2	USD	0	20170724	US	912828MK3	1
T321	T321	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MR84_0_,ALL.CM_INSTRUMENT.MPP.US912828MR84"	ACM=0_2_US912828MR84_0_|MPP=US912828MR84	US912828MR84	0	T 2.375 02/28/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MR8				<ValidationErr><ValidationWarn>	0	0	0	20150228	128	20100301	2	USD	0	20170724	US	912828MR8	1
T323	T323	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MS67_0_,ALL.CM_INSTRUMENT.MPP.US912828MS67"	ACM=0_2_US912828MS67_0_|MPP=US912828MS67	US912828MS67	0	T 3.0 02/28/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MS6				<ValidationErr><ValidationWarn>	0	0	0	20170228	128	20100301	2	USD	0	20170724	US	912828MS6	1
T324	T324	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MV96_0_,ALL.CM_INSTRUMENT.MPP.US912828MV96"	ACM=0_2_US912828MV96_0_|MPP=US912828MV96	US912828MV96	0	T 3.25 03/31/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MV9				<ValidationErr><ValidationWarn>	0	0	0	20170331	128	20100331	2	USD	0	20170724	US	912828MV9	1
T325	T325	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MW79_0_,ALL.CM_INSTRUMENT.MPP.US912828MW79"	ACM=0_2_US912828MW79_0_|MPP=US912828MW79	US912828MW79	0	T 2.5 03/31/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MW7				<ValidationErr><ValidationWarn>	0	0	0	20150331	128	20100331	2	USD	0	20170724	US	912828MW7	1
T327	T327	"ALL.CM_INSTRUMENT.ACM.0_2_US912828MZ01_0_,ALL.CM_INSTRUMENT.MPP.US912828MZ01"	ACM=0_2_US912828MZ01_0_|MPP=US912828MZ01	US912828MZ01	0	T 2.5 04/30/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828MZ0				<ValidationErr><ValidationWarn>	0	0	0	20150430	128	20100430	2	USD	0	20170724	US	912828MZ0	1
T322	T322	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NA41_0_,ALL.CM_INSTRUMENT.MPP.US912828NA41"	ACM=0_2_US912828NA41_0_|MPP=US912828NA41	US912828NA41	0	T 3.125 04/30/17	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NA4				<ValidationErr><ValidationWarn>	0	0	0	20170430	128	20100430	2	USD	0	20170724	US	912828NA4	1
T328	T328	"ALL.CM_INSTRUMENT.ACM.0_2_US912828ND89_0_,ALL.CM_INSTRUMENT.MPP.US912828ND89"	ACM=0_2_US912828ND89_0_|MPP=US912828ND89	US912828ND89	0	T 3.5 05/15/20	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828ND8				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100517	2	USD	0	20170724	US	912828ND8	1
T329	T329	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NF38_0_,ALL.CM_INSTRUMENT.MPP.US912828NF38"	ACM=0_2_US912828NF38_0_|MPP=US912828NF38	US912828NF38	0	T 2.125 05/31/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NF3				<ValidationErr><ValidationWarn>	0	0	0	20150531	128	20100601	2	USD	0	20170724	US	912828NF3	1
T330	T330	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NG11_0_,ALL.CM_INSTRUMENT.MPP.US912828NG11"	ACM=0_2_US912828NG11_0_|MPP=US912828NG11	US912828NG11	0	T 2.75 05/31/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NG1				<ValidationErr><ValidationWarn>	0	0	0	20170531	128	20100601	2	USD	0	20170724	US	912828NG1	1
T326	T326	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NK23_0_,ALL.CM_INSTRUMENT.MPP.US912828NK23"	ACM=0_2_US912828NK23_0_|MPP=US912828NK23	US912828NK23	0	T 2.5 06/30/17	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NK2				<ValidationErr><ValidationWarn>	0	0	0	20170630	128	20100630	2	USD	0	20170724	US	912828NK2	1
T331	T331	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NL06_0_,ALL.CM_INSTRUMENT.MPP.US912828NL06"	ACM=0_2_US912828NL06_0_|MPP=US912828NL06	US912828NL06	0	T 1.875 06/30/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NL0				<ValidationErr><ValidationWarn>	0	0	0	20150630	128	20100630	2	USD	0	20170724	US	912828NL0	1
T333	T333	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NP10_0_,ALL.CM_INSTRUMENT.MPP.US912828NP10"	ACM=0_2_US912828NP10_0_|MPP=US912828NP10	US912828NP10	0	T 1.75 07/31/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NP1				<ValidationErr><ValidationWarn>	0	0	0	20150731	128	20100802	2	USD	0	20170724	US	912828NP1	1
T337	T337	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NR75_0_,ALL.CM_INSTRUMENT.MPP.US912828NR75"	ACM=0_2_US912828NR75_0_|MPP=US912828NR75	US912828NR75	0	T 2.375 07/31/17	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NR7				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100802	2	USD	0	20170724	US	912828NR7	1
T338	T338	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NT32_0_,ALL.CM_INSTRUMENT.MPP.US912828NT32"	ACM=0_2_US912828NT32_0_|MPP=US912828NT32	US912828NT32	0	T 2.625 08/15/20	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NT3				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100816	2	USD	0	20170724	US	912828NT3	1
T348	T348	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NV87_0_,ALL.CM_INSTRUMENT.MPP.US912828NV87"	ACM=0_2_US912828NV87_0_|MPP=US912828NV87	US912828NV87	0	T 1.25 08/31/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NV8				<ValidationErr><ValidationWarn>	0	0	0	20150831	128	20100831	2	USD	0	20170724	US	912828NV8	1
T332	T332	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NW60_0_,ALL.CM_INSTRUMENT.MPP.US912828NW60"	ACM=0_2_US912828NW60_0_|MPP=US912828NW60	US912828NW60	0	T 1.875 08/31/17	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NW6				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100831	2	USD	0	20170724	US	912828NW6	1
T354	T354	"ALL.CM_INSTRUMENT.ACM.0_2_US912828NZ91_0_,ALL.CM_INSTRUMENT.MPP.US912828NZ91"	ACM=0_2_US912828NZ91_0_|MPP=US912828NZ91	US912828NZ91	0	T 1.25 09/30/15	US TREASURY N/B	60	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828NZ9				<ValidationErr><ValidationWarn>	0	0	0	20150930	128	20100930	2	USD	0	20170724	US	912828NZ9	1
T334	T334	"ALL.CM_INSTRUMENT.ACM.0_2_US912828PA23_0_,ALL.CM_INSTRUMENT.MPP.US912828PA23"	ACM=0_2_US912828PA23_0_|MPP=US912828PA23	US912828PA23	0	T 1.875 09/30/17	USA	49	Government		0	2	Cash	40	Open		T	2	Cash	0.01	GV912828PA2				<ValidationErr><ValidationWarn>	0	0	0	20170724	128	20100930	2	USD	0	20170724	US	912828PA2	1
T335	T335	"ALL.CM_INSTRUMENT.ACM.0_2_US912833DH07_0_,ALL.CM_INSTRUMENT.MPP.US912833DH07"	ACM=0_2_US912833DH07_0_|MPP=US912833DH07	US912833DH07	0	S 0.00 02/15	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833DH07				<ValidationErr><ValidationWarn>	0	0	0	20150215	128	19850215	2	USD	0	20170724	EUR	912833DH0	1
T336	T336	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KD10_0_,ALL.CM_INSTRUMENT.MPP.US912833KD10"	ACM=0_2_US912833KD10_0_|MPP=US912833KD10	US912833KD10	0	S ZERO 11/14	USA	49	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KD10				<ValidationErr><ValidationWarn>	0	0	0	20141115	128	19851115	2	USD	0	20170724	US	912833KD1	1
T355	T355	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KE92_0_,ALL.CM_INSTRUMENT.MPP.US912833KE92"	ACM=0_2_US912833KE92_0_|MPP=US912833KE92	US912833KE92	0	S 0.00 05/15	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KE92				<ValidationErr><ValidationWarn>	0	0	0	20150515	128	19851115	2	USD	0	20170724	US	912833KE9	1
T339	T339	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KG41_0_,ALL.CM_INSTRUMENT.MPP.US912833KG41"	ACM=0_2_US912833KG41_0_|MPP=US912833KG41	US912833KG41	0	S ZER 02/15/16	USA	49	Government		0	2	Cash	40	Open		S	2	Cash	0.01	GV912833KG4				<ValidationErr><ValidationWarn>	0	0	0	20160215	128	19860217	2	USD	0	20170724	US	912833KG4	1
T340	T340	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KL36_0_,ALL.CM_INSTRUMENT.MPP.US912833KL36"	ACM=0_2_US912833KL36_0_|MPP=US912833KL36	US912833KL36	0	S ZER 02/15/17	USA	49	Government		0	2	Cash	40	Open		S	2	Cash	0.01	GV912833KL3				<ValidationErr><ValidationWarn>	0	0	0	20170215	128	19870817	2	USD	0	20170724	US	912833KL3	1
T341	T341	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KM19_0_,ALL.CM_INSTRUMENT.MPP.US912833KM19"	ACM=0_2_US912833KM19_0_|MPP=US912833KM19	US912833KM19	0	S ZERO 05/17	USA	49	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KM19				<ValidationErr><ValidationWarn>	0	0	0	20170515	128	19870515	2	USD	0	20170724	US	912833KM1	1
T342	T342	ALL.CM_INSTRUMENT.ACM.0_2_US912833KS88_0_	ACM=0_2_US912833KS88_0_	US912833KS88	0	S 0.00 08/18	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KS88				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19881122	2	USD	0	20170724	EUR	912833KS8	1
T343	T343	"ALL.CM_INSTRUMENT.ACM.0_2_US912833KT61_0_,ALL.CM_INSTRUMENT.MPP.US912833KT61"	ACM=0_2_US912833KT61_0_|MPP=US912833KT61	US912833KT61	0	S 0.00 11/18	STRIPS	62	Government		0	2	Cash	40	Open		S	2	Cash	0.01	US912833KT61				<ValidationErr><ValidationWarn>	0	0	0	20170725	128	19881115	2	USD	0	20170724	EUR	912833KT6	1
